"","Cohort","Block","Position","Pop","Rep","germdate","Notes","plantdate","germjul","plantjul","days2germ","plantSep","germSep","days2germ2","planted","germinated","mean.Temp","mean.Min.Temp","mean.Max.Temp","Topt"
"2006",4,2,"A_06","STDI",15,2020-11-04,"",2020-10-30,309,304,5,59,64,5,1,1,14.0917955615333,7.25,22.5,29.11518968
"2007",4,2,"A_07","CAIN4",9,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.46572848
"2008",4,2,"A_08","STIN",13,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.92210573
"2009",4,2,"A_09","STBR3",9,2020-11-11,"",2020-10-30,316,304,12,59,71,12,1,1,12.2064467766117,6.23076923076923,20.3076923076923,36.4851957
"2010",4,2,"A_10","CAAN1",12,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,22.29586622
"2011",4,2,"A_11","STPO1",4,2020-11-06,"",2020-10-30,311,304,7,59,66,7,1,1,14.1468982630273,7.5625,22.375,21.46575374
"2012",4,2,"A_12","CAAM-GB",15,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,12.17705163
"2013",4,2,"A_13","CAIN4",16,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.46572848
"2014",4,2,"A_14","STPO1",9,2020-11-06,"",2020-10-30,311,304,7,59,66,7,1,1,14.1468982630273,7.5625,22.375,21.46575374
"2015",4,2,"A_15","CAIN4",3,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.46572848
"2016",4,2,"A_16","STGL1",16,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.95117404
"2017",4,2,"A_17","STDI",6,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,29.11518968
"2018",4,2,"A_18","STBR3",5,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.4851957
"2019",4,2,"A_19","STPO1",16,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,21.46575374
"2020",4,2,"A_20","blank",2,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,NA
"2021",4,2,"B_01","STGL1",1,2020-11-06,"",2020-10-30,311,304,7,59,66,7,1,1,14.1468982630273,7.5625,22.375,25.95117404
"2022",4,2,"B_02","STTO-BH",1,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,21.4389966
"2023",4,2,"B_03","STBR3",13,2020-11-13,"",2020-10-30,318,304,14,59,73,14,1,1,11.8818927930239,6.03333333333333,19.7333333333333,36.4851957
"2024",4,2,"B_04","STTO-BH",16,2020-11-05,"",2020-10-30,310,304,6,59,65,6,1,1,14.3378069674472,7.42857142857143,22.7857142857143,21.4389966
"2025",4,2,"B_05","CAAN1",5,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,22.29586622
"2026",4,2,"B_06","CAAN1",9,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,22.29586622
"2027",4,2,"B_07","CAIN3",4,2020-11-05,"",2020-10-30,310,304,6,59,65,6,1,1,14.3378069674472,7.42857142857143,22.7857142857143,30.61272267
"2028",4,2,"B_08","STPO1",14,2020-11-06,"",2020-10-30,311,304,7,59,66,7,1,1,14.1468982630273,7.5625,22.375,21.46575374
"2029",4,2,"B_09","STDR2",1,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,26.75027797
"2030",4,2,"B_10","CAAM-GB",4,2020-11-05,"",2020-10-30,310,304,6,59,65,6,1,1,14.3378069674472,7.42857142857143,22.7857142857143,12.17705163
"2031",4,2,"B_11","STTO-BH",3,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,21.4389966
"2032",4,2,"B_12","CAIN3",7,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.61272267
"2033",4,2,"B_13","STDI",16,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,29.11518968
"2034",4,2,"B_14","STDR2",12,2020-11-07,"",2020-10-30,312,304,8,59,67,8,1,1,13.8266783677051,7.5,21.9444444444444,26.75027797
"2035",4,2,"B_15","CAIN4",1,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.46572848
"2036",4,2,"B_16","CAIN3",12,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.61272267
"2037",4,2,"B_17","STTO-BH",15,2020-11-06,"",2020-10-30,311,304,7,59,66,7,1,1,14.1468982630273,7.5625,22.375,21.4389966
"2038",4,2,"B_18","STDI",12,2020-11-04,"",2020-10-30,309,304,5,59,64,5,1,1,14.0917955615333,7.25,22.5,29.11518968
"2039",4,2,"B_19","STGL1",5,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.95117404
"2040",4,2,"B_20","STTO-BH",2,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,21.4389966
"2041",4,2,"C_01","STTO-BH",14,2020-11-05,"",2020-10-30,310,304,6,59,65,6,1,1,14.3378069674472,7.42857142857143,22.7857142857143,21.4389966
"2042",4,2,"C_02","CAIN3",9,2020-11-05,"",2020-10-30,310,304,6,59,65,6,1,1,14.3378069674472,7.42857142857143,22.7857142857143,30.61272267
"2043",4,2,"C_03","CAAN1",11,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,22.29586622
"2044",4,2,"C_04","blank",4,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,NA
"2045",4,2,"C_05","CAAN2",14,2020-11-07,"",2020-10-30,312,304,8,59,67,8,1,1,13.8266783677051,7.5,21.9444444444444,30.49216534
"2046",4,2,"C_06","STIN",10,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.92210573
"2047",4,2,"C_07","CAIN3",11,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.61272267
"2048",4,2,"C_08","CAAM-GB",11,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,12.17705163
"2049",4,2,"C_09","STGL1",7,2020-11-10,"",2020-10-30,315,304,11,59,70,11,1,1,12.4426896776294,6.29166666666667,20.6666666666667,25.95117404
"2050",4,2,"C_10","STDI",13,2020-11-06,"",2020-10-30,311,304,7,59,66,7,1,1,14.1468982630273,7.5625,22.375,29.11518968
"2051",4,2,"C_11","CAIN3",2,2020-11-04,"",2020-10-30,309,304,5,59,64,5,1,1,14.0917955615333,7.25,22.5,30.61272267
"2052",4,2,"C_12","STBR3",7,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.4851957
"2053",4,2,"C_13","STTO-BH",13,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,21.4389966
"2054",4,2,"C_14","CAAN1",15,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,22.29586622
"2055",4,2,"C_15","STDR2",6,2020-11-11,"",2020-10-30,316,304,12,59,71,12,1,1,12.2064467766117,6.23076923076923,20.3076923076923,26.75027797
"2056",4,2,"C_16","CAAN2",9,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.49216534
"2057",4,2,"C_17","STIN",11,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.92210573
"2058",4,2,"C_18","blank",3,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,NA
"2059",4,2,"C_19","CAAN2",8,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.49216534
"2060",4,2,"C_20","STDI",1,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,29.11518968
"2061",4,2,"D_01","CAAN2",1,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.49216534
"2062",4,2,"D_02","CAAN2",15,NA,"may have double planted",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.49216534
"2063",4,2,"D_03","CAIN4",12,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.46572848
"2064",4,2,"D_04","STDR2",14,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,26.75027797
"2065",4,2,"D_05","STPO1",8,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,21.46575374
"2066",4,2,"D_06","CAAN2",11,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.49216534
"2067",4,2,"D_07","STGL1",15,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.95117404
"2068",4,2,"D_08","CAIN4",15,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.46572848
"2069",4,2,"D_09","STDR2",4,2020-11-06,"",2020-10-30,311,304,7,59,66,7,1,1,14.1468982630273,7.5625,22.375,26.75027797
"2070",4,2,"D_10","STDR2",2,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,26.75027797
"2071",4,2,"D_11","CACO1",1,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.45463261
"2072",4,2,"D_12","STIN",15,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.92210573
"2073",4,2,"D_13","STIN",1,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.92210573
"2074",4,2,"D_14","STGL1",9,2020-11-13,"",2020-10-30,318,304,14,59,73,14,1,1,11.8818927930239,6.03333333333333,19.7333333333333,25.95117404
"2075",4,2,"D_15","STTO-BH",6,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,21.4389966
"2076",4,2,"D_16","STBR3",1,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.4851957
"2077",4,2,"D_17","STIN",8,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.92210573
"2078",4,2,"D_18","CAIN4",13,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.46572848
"2079",4,2,"D_19","STDR2",9,2020-11-06,"",2020-10-30,311,304,7,59,66,7,1,1,14.1468982630273,7.5625,22.375,26.75027797
"2080",4,2,"D_20","STIN",16,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.92210573
"2081",4,2,"E_01","STPO1",11,2020-11-07,"",2020-10-30,312,304,8,59,67,8,1,1,13.8266783677051,7.5,21.9444444444444,21.46575374
"2082",4,2,"E_02","STDR2",11,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,26.75027797
"2083",4,2,"E_03","STDR2",3,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,26.75027797
"2084",4,2,"E_04","CAIN3",6,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.61272267
"2085",4,2,"E_05","blank",1,NA,"iButton in this blank",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,NA
"2086",4,2,"E_06","STIN",9,2020-11-06,"",2020-10-30,311,304,7,59,66,7,1,1,14.1468982630273,7.5625,22.375,25.92210573
"2087",4,2,"E_07","CAAM-GB",9,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,12.17705163
"2088",4,2,"E_08","STTO-BH",10,2020-11-06,"",2020-10-30,311,304,7,59,66,7,1,1,14.1468982630273,7.5625,22.375,21.4389966
"2089",4,2,"E_09","STBR3",12,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.4851957
"2090",4,2,"E_10","CAAN2",13,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.49216534
"2091",4,2,"E_11","CAAN1",8,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,22.29586622
"2092",4,2,"E_12","STPO1",5,2020-11-06,"",2020-10-30,311,304,7,59,66,7,1,1,14.1468982630273,7.5625,22.375,21.46575374
"2093",4,2,"E_13","STIN",14,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.92210573
"2094",4,2,"E_14","STBR3",15,2020-11-07,"",2020-10-30,312,304,8,59,67,8,1,1,13.8266783677051,7.5,21.9444444444444,36.4851957
"2095",4,2,"E_15","CAAM-GB",1,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,12.17705163
"2096",4,2,"E_16","CAAN1",7,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,22.29586622
"2097",4,2,"E_17","STIN",12,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.92210573
"2098",4,2,"E_18","STBR3",16,2020-11-08,"",2020-10-30,313,304,9,59,68,9,1,1,13.3230436492332,7.2,21.4,36.4851957
"2099",4,2,"E_19","CAIN4",14,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.46572848
"2100",4,2,"E_20","CAIN4",7,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.46572848
"2101",4,2,"F_01","STDR2",7,2020-11-08,"",2020-10-30,313,304,9,59,68,9,1,1,13.3230436492332,7.2,21.4,26.75027797
"2102",4,2,"F_02","STIN",5,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.92210573
"2103",4,2,"F_03","CAIN4",5,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.46572848
"2104",4,2,"F_04","STDI",4,2020-11-04,"",2020-10-30,309,304,5,59,64,5,1,1,14.0917955615333,7.25,22.5,29.11518968
"2105",4,2,"F_05","STPO1",13,2020-11-07,"",2020-10-30,312,304,8,59,67,8,1,1,13.8266783677051,7.5,21.9444444444444,21.46575374
"2106",4,2,"F_06","CAIN3",10,2020-11-05,"",2020-10-30,310,304,6,59,65,6,1,1,14.3378069674472,7.42857142857143,22.7857142857143,30.61272267
"2107",4,2,"F_07","STTO-BH",8,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,21.4389966
"2108",4,2,"F_08","STBR3",4,2020-11-17,"",2020-10-30,322,304,18,59,77,18,1,1,11.8706847224871,6.10526315789474,19.7894736842105,36.4851957
"2109",4,2,"F_09","CAAM-GB",12,2020-11-21,"",2020-10-30,326,304,22,59,81,22,1,1,11.6915894944588,5.97826086956522,19.804347826087,12.17705163
"2110",4,2,"F_10","CAAN2",7,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.49216534
"2111",4,2,"F_11","CAAN1",4,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,22.29586622
"2112",4,2,"F_12","CAAN2",2,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.49216534
"2113",4,2,"F_13","STDR2",16,2020-11-07,"",2020-10-30,312,304,8,59,67,8,1,1,13.8266783677051,7.5,21.9444444444444,26.75027797
"2114",4,2,"F_14","CAAN1",10,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,22.29586622
"2115",4,2,"F_15","CAIN3",16,2020-11-05,"",2020-10-30,310,304,6,59,65,6,1,1,14.3378069674472,7.42857142857143,22.7857142857143,30.61272267
"2116",4,2,"F_16","STDI",11,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,29.11518968
"2117",4,2,"F_17","CAAN2",4,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.49216534
"2118",4,2,"F_18","STTO-BH",9,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,21.4389966
"2119",4,2,"F_19","STDI",5,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,29.11518968
"2120",4,2,"F_20","CAIN3",8,2020-11-04,"",2020-10-30,309,304,5,59,64,5,1,1,14.0917955615333,7.25,22.5,30.61272267
"2121",4,2,"G_01","STIN",6,2020-11-06,"",2020-10-30,311,304,7,59,66,7,1,1,14.1468982630273,7.5625,22.375,25.92210573
"2122",4,2,"G_02","STBR3",14,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.4851957
"2123",4,2,"G_03","CAAN2",12,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.49216534
"2124",4,2,"G_04","STDI",7,2020-11-06,"",2020-10-30,311,304,7,59,66,7,1,1,14.1468982630273,7.5625,22.375,29.11518968
"2125",4,2,"G_05","CAAM-GB",7,2020-11-13,"",2020-10-30,318,304,14,59,73,14,1,1,11.8818927930239,6.03333333333333,19.7333333333333,12.17705163
"2126",4,2,"G_06","STDI",2,2020-11-05,"",2020-10-30,310,304,6,59,65,6,1,1,14.3378069674472,7.42857142857143,22.7857142857143,29.11518968
"2127",4,2,"G_07","CAAM-GB",2,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,12.17705163
"2128",4,2,"G_08","CACO1",4,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.45463261
"2129",4,2,"G_09","CAIN4",2,2020-11-04,"",2020-10-30,309,304,5,59,64,5,1,1,14.0917955615333,7.25,22.5,36.46572848
"2130",4,2,"G_10","STIN",3,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.92210573
"2131",4,2,"G_11","STDI",3,2020-11-04,"",2020-10-30,309,304,5,59,64,5,1,1,14.0917955615333,7.25,22.5,29.11518968
"2132",4,2,"G_12","STGL1",4,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.95117404
"2133",4,2,"G_13","CAAN2",3,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.49216534
"2134",4,2,"G_14","CAIN3",1,2020-11-04,"",2020-10-30,309,304,5,59,64,5,1,1,14.0917955615333,7.25,22.5,30.61272267
"2135",4,2,"G_15","CAIN4",6,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.46572848
"2136",4,2,"G_16","CAAM-GB",16,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,12.17705163
"2137",4,2,"G_17","CAAN1",3,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,22.29586622
"2138",4,2,"G_18","STDR2",15,2020-11-09,"",2020-10-30,314,304,10,59,69,10,1,1,12.8094050587816,6.86363636363636,20.8636363636364,26.75027797
"2139",4,2,"G_19","CAAN2",5,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.49216534
"2140",4,2,"G_20","STTO-BH",12,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,21.4389966
"2141",4,2,"H_01","CAAN1",13,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,22.29586622
"2142",4,2,"H_02","CAIN3",15,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.61272267
"2143",4,2,"H_03","CAAN1",16,2020-11-10,"",2020-10-30,315,304,11,59,70,11,1,1,12.4426896776294,6.29166666666667,20.6666666666667,22.29586622
"2144",4,2,"H_04","STBR3",10,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.4851957
"2145",4,2,"H_05","CAAN2",6,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.49216534
"2146",4,2,"H_06","STBR3",11,2020-11-08,"",2020-10-30,313,304,9,59,68,9,1,1,13.3230436492332,7.2,21.4,36.4851957
"2147",4,2,"H_07","STBR3",2,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.4851957
"2148",4,2,"H_08","STPO1",10,2020-11-05,"",2020-10-30,310,304,6,59,65,6,1,1,14.3378069674472,7.42857142857143,22.7857142857143,21.46575374
"2149",4,2,"H_09","STGL1",14,2020-11-10,"",2020-10-30,315,304,11,59,70,11,1,1,12.4426896776294,6.29166666666667,20.6666666666667,25.95117404
"2150",4,2,"H_10","CAAM-GB",10,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,12.17705163
"2151",4,2,"H_11","STIN",4,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.92210573
"2152",4,2,"H_12","STPO1",2,2020-11-06,"",2020-10-30,311,304,7,59,66,7,1,1,14.1468982630273,7.5625,22.375,21.46575374
"2153",4,2,"H_13","STTO-BH",11,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,21.4389966
"2154",4,2,"H_14","CAAM-GB",14,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,12.17705163
"2155",4,2,"H_15","STDI",9,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,29.11518968
"2156",4,2,"H_16","STGL1",11,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.95117404
"2157",4,2,"H_17","CAAM-GB",8,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,12.17705163
"2158",4,2,"H_18","STGL1",13,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.95117404
"2159",4,2,"H_19","STPO1",12,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,21.46575374
"2160",4,2,"H_20","STDI",14,2020-11-05,"",2020-10-30,310,304,6,59,65,6,1,1,14.3378069674472,7.42857142857143,22.7857142857143,29.11518968
"2161",4,2,"I_01","STPO1",3,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,21.46575374
"2162",4,2,"I_02","STTO-BH",4,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,21.4389966
"2163",4,2,"I_03","CAAN2",16,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.49216534
"2164",4,2,"I_04","CAIN3",3,2020-11-04,"",2020-10-30,309,304,5,59,64,5,1,1,14.0917955615333,7.25,22.5,30.61272267
"2165",4,2,"I_05","STDI",8,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,29.11518968
"2166",4,2,"I_06","CAAN1",6,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,22.29586622
"2167",4,2,"I_07","CAIN4",10,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.46572848
"2168",4,2,"I_08","CAIN4",8,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.46572848
"2169",4,2,"I_09","STIN",7,2020-11-08,"",2020-10-30,313,304,9,59,68,9,1,1,13.3230436492332,7.2,21.4,25.92210573
"2170",4,2,"I_10","STBR3",6,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.4851957
"2171",4,2,"I_11","STTO-BH",5,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,21.4389966
"2172",4,2,"I_12","CAIN3",13,2020-11-04,"",2020-10-30,309,304,5,59,64,5,1,1,14.0917955615333,7.25,22.5,30.61272267
"2173",4,2,"I_13","STDR2",8,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,26.75027797
"2174",4,2,"I_14","CAIN3",14,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.61272267
"2175",4,2,"I_15","STBR3",8,2020-11-11,"",2020-10-30,316,304,12,59,71,12,1,1,12.2064467766117,6.23076923076923,20.3076923076923,36.4851957
"2176",4,2,"I_16","CAAN1",2,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,22.29586622
"2177",4,2,"I_17","CACO1",2,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.45463261
"2178",4,2,"I_18","STGL1",6,2020-11-07,"",2020-10-30,312,304,8,59,67,8,1,1,13.8266783677051,7.5,21.9444444444444,25.95117404
"2179",4,2,"I_19","STGL1",8,2020-11-10,"",2020-10-30,315,304,11,59,70,11,1,1,12.4426896776294,6.29166666666667,20.6666666666667,25.95117404
"2180",4,2,"I_20","STPO1",7,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,21.46575374
"2181",4,2,"J_01","CAIN4",11,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.46572848
"2182",4,2,"J_02","STTO-BH",7,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,21.4389966
"2183",4,2,"J_03","STGL1",12,2020-11-06,"",2020-10-30,311,304,7,59,66,7,1,1,14.1468982630273,7.5625,22.375,25.95117404
"2184",4,2,"J_04","CAAM-GB",5,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,12.17705163
"2185",4,2,"J_05","STDI",10,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,29.11518968
"2186",4,2,"J_06","STGL1",3,2020-11-15,"",2020-10-30,320,304,16,59,75,16,1,1,11.8353751914242,5.97058823529412,19.7352941176471,25.95117404
"2187",4,2,"J_07","CAAN1",14,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,22.29586622
"2188",4,2,"J_08","STBR3",3,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,36.4851957
"2189",4,2,"J_09","STDR2",13,2020-11-07,"",2020-10-30,312,304,8,59,67,8,1,1,13.8266783677051,7.5,21.9444444444444,26.75027797
"2190",4,2,"J_10","STPO1",1,2020-11-06,"",2020-10-30,311,304,7,59,66,7,1,1,14.1468982630273,7.5625,22.375,21.46575374
"2191",4,2,"J_11","CAAM-GB",6,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,12.17705163
"2192",4,2,"J_12","CAAN1",1,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,22.29586622
"2193",4,2,"J_13","STDR2",5,2020-11-07,"",2020-10-30,312,304,8,59,67,8,1,1,13.8266783677051,7.5,21.9444444444444,26.75027797
"2194",4,2,"J_14","STDR2",10,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,26.75027797
"2195",4,2,"J_15","CAIN4",4,2020-11-04,"",2020-10-30,309,304,5,59,64,5,1,1,14.0917955615333,7.25,22.5,36.46572848
"2196",4,2,"J_16","STPO1",15,2020-11-06,"",2020-10-30,311,304,7,59,66,7,1,1,14.1468982630273,7.5625,22.375,21.46575374
"2197",4,2,"J_17","STIN",2,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.92210573
"2198",4,2,"J_18","CAIN3",5,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,30.61272267
"2199",4,2,"J_19","STGL1",10,NA,"",2020-10-30,NA,304,NA,59,NA,NA,1,0,NA,NA,NA,25.95117404
"2200",4,2,"J_20","STGL1",2,2020-11-09,"",2020-10-30,314,304,10,59,69,10,1,1,12.8094050587816,6.86363636363636,20.8636363636364,25.95117404
