"Date.Time","Unit","temp","cohort","block","hour","minute","Date"
2020-10-04 06:56:00,"C",14.5,1,1,6,56,2020-10-04
2020-10-04 07:56:00,"C",14,1,1,7,56,2020-10-04
2020-10-04 08:56:00,"C",15,1,1,8,56,2020-10-04
2020-10-04 09:56:00,"C",18.5,1,1,9,56,2020-10-04
2020-10-04 10:56:00,"C",22,1,1,10,56,2020-10-04
2020-10-04 11:56:00,"C",22.5,1,1,11,56,2020-10-04
2020-10-04 12:56:00,"C",26,1,1,12,56,2020-10-04
2020-10-04 13:56:00,"C",26,1,1,13,56,2020-10-04
2020-10-04 14:56:00,"C",27.5,1,1,14,56,2020-10-04
2020-10-04 15:56:00,"C",26,1,1,15,56,2020-10-04
2020-10-04 16:56:00,"C",26.5,1,1,16,56,2020-10-04
2020-10-04 17:56:00,"C",24,1,1,17,56,2020-10-04
2020-10-04 18:56:00,"C",22.5,1,1,18,56,2020-10-04
2020-10-04 19:56:00,"C",21.5,1,1,19,56,2020-10-04
2020-10-04 20:56:00,"C",20,1,1,20,56,2020-10-04
2020-10-04 21:56:00,"C",19,1,1,21,56,2020-10-04
2020-10-04 22:56:00,"C",17.5,1,1,22,56,2020-10-04
2020-10-04 23:56:00,"C",16.5,1,1,23,56,2020-10-04
2020-10-05 00:56:00,"C",16,1,1,0,56,2020-10-05
2020-10-05 01:56:00,"C",15,1,1,1,56,2020-10-05
2020-10-05 02:56:00,"C",14.5,1,1,2,56,2020-10-05
2020-10-05 03:56:00,"C",14,1,1,3,56,2020-10-05
2020-10-05 04:56:00,"C",13.5,1,1,4,56,2020-10-05
2020-10-05 05:56:00,"C",13,1,1,5,56,2020-10-05
2020-10-05 06:56:00,"C",13,1,1,6,56,2020-10-05
2020-10-05 07:56:00,"C",12.5,1,1,7,56,2020-10-05
2020-10-05 08:56:00,"C",14,1,1,8,56,2020-10-05
2020-10-05 09:56:00,"C",18,1,1,9,56,2020-10-05
2020-10-05 10:56:00,"C",22.5,1,1,10,56,2020-10-05
2020-10-05 11:56:00,"C",23,1,1,11,56,2020-10-05
2020-10-05 12:56:00,"C",27,1,1,12,56,2020-10-05
2020-10-05 13:56:00,"C",27.5,1,1,13,56,2020-10-05
2020-10-05 14:56:00,"C",28.5,1,1,14,56,2020-10-05
2020-10-05 15:56:00,"C",27,1,1,15,56,2020-10-05
2020-10-05 16:56:00,"C",27,1,1,16,56,2020-10-05
2020-10-05 17:56:00,"C",24.5,1,1,17,56,2020-10-05
2020-10-05 18:56:00,"C",23,1,1,18,56,2020-10-05
2020-10-05 19:56:00,"C",21.5,1,1,19,56,2020-10-05
2020-10-05 20:56:00,"C",20.5,1,1,20,56,2020-10-05
2020-10-05 21:56:00,"C",19,1,1,21,56,2020-10-05
2020-10-05 22:56:00,"C",18,1,1,22,56,2020-10-05
2020-10-05 23:56:00,"C",16.5,1,1,23,56,2020-10-05
2020-10-06 00:56:00,"C",16,1,1,0,56,2020-10-06
2020-10-06 01:56:00,"C",15,1,1,1,56,2020-10-06
2020-10-06 02:56:00,"C",14.5,1,1,2,56,2020-10-06
2020-10-06 03:56:00,"C",13.5,1,1,3,56,2020-10-06
2020-10-06 04:56:00,"C",13,1,1,4,56,2020-10-06
2020-10-06 05:56:00,"C",12.5,1,1,5,56,2020-10-06
2020-10-06 06:56:00,"C",12,1,1,6,56,2020-10-06
2020-10-06 07:56:00,"C",12,1,1,7,56,2020-10-06
2020-10-06 08:56:00,"C",13.5,1,1,8,56,2020-10-06
2020-10-06 09:56:00,"C",18,1,1,9,56,2020-10-06
2020-10-06 10:56:00,"C",19.5,1,1,10,56,2020-10-06
2020-10-06 11:56:00,"C",22,1,1,11,56,2020-10-06
2020-10-06 12:56:00,"C",25,1,1,12,56,2020-10-06
2020-10-06 13:56:00,"C",25.5,1,1,13,56,2020-10-06
2020-10-06 14:56:00,"C",27.5,1,1,14,56,2020-10-06
2020-10-06 15:56:00,"C",26,1,1,15,56,2020-10-06
2020-10-06 16:56:00,"C",26.5,1,1,16,56,2020-10-06
2020-10-06 17:56:00,"C",23.5,1,1,17,56,2020-10-06
2020-10-06 18:56:00,"C",23,1,1,18,56,2020-10-06
2020-10-06 19:56:00,"C",22,1,1,19,56,2020-10-06
2020-10-06 20:56:00,"C",21,1,1,20,56,2020-10-06
2020-10-06 21:56:00,"C",19.5,1,1,21,56,2020-10-06
2020-10-06 22:56:00,"C",18.5,1,1,22,56,2020-10-06
2020-10-06 23:56:00,"C",17.5,1,1,23,56,2020-10-06
2020-10-07 00:56:00,"C",16.5,1,1,0,56,2020-10-07
2020-10-07 01:56:00,"C",16,1,1,1,56,2020-10-07
2020-10-07 02:56:00,"C",15,1,1,2,56,2020-10-07
2020-10-07 03:56:00,"C",14,1,1,3,56,2020-10-07
2020-10-07 04:56:00,"C",13.5,1,1,4,56,2020-10-07
2020-10-07 05:56:00,"C",13,1,1,5,56,2020-10-07
2020-10-07 06:56:00,"C",12.5,1,1,6,56,2020-10-07
2020-10-07 07:56:00,"C",12.5,1,1,7,56,2020-10-07
2020-10-07 08:56:00,"C",13,1,1,8,56,2020-10-07
2020-10-07 09:56:00,"C",17.5,1,1,9,56,2020-10-07
2020-10-07 10:56:00,"C",21,1,1,10,56,2020-10-07
2020-10-07 11:56:00,"C",23.5,1,1,11,56,2020-10-07
2020-10-07 12:56:00,"C",27.5,1,1,12,56,2020-10-07
2020-10-07 13:56:00,"C",26,1,1,13,56,2020-10-07
2020-10-07 14:56:00,"C",27.5,1,1,14,56,2020-10-07
2020-10-07 15:56:00,"C",24,1,1,15,56,2020-10-07
2020-10-07 16:56:00,"C",22.5,1,1,16,56,2020-10-07
2020-10-07 17:56:00,"C",22,1,1,17,56,2020-10-07
2020-10-07 18:56:00,"C",21,1,1,18,56,2020-10-07
2020-10-07 19:56:00,"C",19,1,1,19,56,2020-10-07
2020-10-07 20:56:00,"C",17,1,1,20,56,2020-10-07
2020-10-07 21:56:00,"C",16,1,1,21,56,2020-10-07
2020-10-07 22:56:00,"C",15,1,1,22,56,2020-10-07
2020-10-07 23:56:00,"C",14.5,1,1,23,56,2020-10-07
2020-10-08 00:56:00,"C",14,1,1,0,56,2020-10-08
2020-10-08 01:56:00,"C",14,1,1,1,56,2020-10-08
2020-10-08 02:56:00,"C",13.5,1,1,2,56,2020-10-08
2020-10-08 03:56:00,"C",13.5,1,1,3,56,2020-10-08
2020-10-08 04:56:00,"C",13.5,1,1,4,56,2020-10-08
2020-10-08 05:56:00,"C",13,1,1,5,56,2020-10-08
2020-10-08 06:56:00,"C",12.5,1,1,6,56,2020-10-08
2020-10-08 07:56:00,"C",12,1,1,7,56,2020-10-08
2020-10-08 08:56:00,"C",13,1,1,8,56,2020-10-08
2020-10-08 09:56:00,"C",14.5,1,1,9,56,2020-10-08
2020-10-08 10:56:00,"C",17,1,1,10,56,2020-10-08
2020-10-08 11:56:00,"C",18.5,1,1,11,56,2020-10-08
2020-10-08 12:56:00,"C",22,1,1,12,56,2020-10-08
2020-10-08 13:56:00,"C",21.5,1,1,13,56,2020-10-08
2020-10-08 14:56:00,"C",23.5,1,1,14,56,2020-10-08
2020-10-08 15:56:00,"C",22.5,1,1,15,56,2020-10-08
2020-10-08 16:56:00,"C",22.5,1,1,16,56,2020-10-08
2020-10-08 17:56:00,"C",20.5,1,1,17,56,2020-10-08
2020-10-08 18:56:00,"C",18.5,1,1,18,56,2020-10-08
2020-10-08 19:56:00,"C",17,1,1,19,56,2020-10-08
2020-10-08 20:56:00,"C",16,1,1,20,56,2020-10-08
2020-10-08 21:56:00,"C",14.5,1,1,21,56,2020-10-08
2020-10-08 22:56:00,"C",14,1,1,22,56,2020-10-08
2020-10-08 23:56:00,"C",13.5,1,1,23,56,2020-10-08
2020-10-09 00:56:00,"C",13,1,1,0,56,2020-10-09
2020-10-09 01:56:00,"C",12.5,1,1,1,56,2020-10-09
2020-10-09 02:56:00,"C",12,1,1,2,56,2020-10-09
2020-10-09 03:56:00,"C",11,1,1,3,56,2020-10-09
2020-10-09 04:56:00,"C",10.5,1,1,4,56,2020-10-09
2020-10-09 05:56:00,"C",10,1,1,5,56,2020-10-09
2020-10-09 06:56:00,"C",9.5,1,1,6,56,2020-10-09
2020-10-09 07:56:00,"C",10,1,1,7,56,2020-10-09
2020-10-09 08:56:00,"C",11,1,1,8,56,2020-10-09
2020-10-09 09:56:00,"C",12.5,1,1,9,56,2020-10-09
2020-10-09 10:56:00,"C",14,1,1,10,56,2020-10-09
2020-10-09 11:56:00,"C",16.5,1,1,11,56,2020-10-09
2020-10-09 12:56:00,"C",20,1,1,12,56,2020-10-09
2020-10-09 13:56:00,"C",21,1,1,13,56,2020-10-09
2020-10-09 14:56:00,"C",22.5,1,1,14,56,2020-10-09
2020-10-09 15:56:00,"C",21.5,1,1,15,56,2020-10-09
2020-10-09 16:56:00,"C",22,1,1,16,56,2020-10-09
2020-10-09 17:56:00,"C",21.5,1,1,17,56,2020-10-09
2020-10-09 18:56:00,"C",19.5,1,1,18,56,2020-10-09
2020-10-09 19:56:00,"C",17.5,1,1,19,56,2020-10-09
2020-10-09 20:56:00,"C",16.5,1,1,20,56,2020-10-09
2020-10-09 21:56:00,"C",16,1,1,21,56,2020-10-09
2020-10-09 22:56:00,"C",15,1,1,22,56,2020-10-09
2020-10-09 23:56:00,"C",14.5,1,1,23,56,2020-10-09
2020-10-10 00:56:00,"C",14,1,1,0,56,2020-10-10
2020-10-10 01:56:00,"C",13.5,1,1,1,56,2020-10-10
2020-10-10 02:56:00,"C",13,1,1,2,56,2020-10-10
2020-10-10 03:56:00,"C",13,1,1,3,56,2020-10-10
2020-10-10 04:56:00,"C",12.5,1,1,4,56,2020-10-10
2020-10-10 05:56:00,"C",12.5,1,1,5,56,2020-10-10
2020-10-10 06:56:00,"C",12.5,1,1,6,56,2020-10-10
2020-10-10 07:56:00,"C",13,1,1,7,56,2020-10-10
2020-10-10 08:56:00,"C",15,1,1,8,56,2020-10-10
2020-10-10 09:56:00,"C",19,1,1,9,56,2020-10-10
2020-10-10 10:56:00,"C",25,1,1,10,56,2020-10-10
2020-10-10 11:56:00,"C",24.5,1,1,11,56,2020-10-10
2020-10-10 12:56:00,"C",26.5,1,1,12,56,2020-10-10
2020-10-10 13:56:00,"C",27,1,1,13,56,2020-10-10
2020-10-10 14:56:00,"C",27,1,1,14,56,2020-10-10
2020-10-10 15:56:00,"C",23,1,1,15,56,2020-10-10
2020-10-10 16:56:00,"C",23,1,1,16,56,2020-10-10
2020-10-10 17:56:00,"C",21,1,1,17,56,2020-10-10
2020-10-10 18:56:00,"C",20,1,1,18,56,2020-10-10
2020-10-10 19:56:00,"C",18.5,1,1,19,56,2020-10-10
2020-10-10 20:56:00,"C",17.5,1,1,20,56,2020-10-10
2020-10-10 21:56:00,"C",16.5,1,1,21,56,2020-10-10
2020-10-10 22:56:00,"C",16,1,1,22,56,2020-10-10
2020-10-10 23:56:00,"C",15.5,1,1,23,56,2020-10-10
2020-10-11 00:56:00,"C",14.5,1,1,0,56,2020-10-11
2020-10-11 01:56:00,"C",14,1,1,1,56,2020-10-11
2020-10-11 02:56:00,"C",13.5,1,1,2,56,2020-10-11
2020-10-11 03:56:00,"C",13,1,1,3,56,2020-10-11
2020-10-11 04:56:00,"C",12.5,1,1,4,56,2020-10-11
2020-10-11 05:56:00,"C",12.5,1,1,5,56,2020-10-11
2020-10-11 06:56:00,"C",12.5,1,1,6,56,2020-10-11
2020-10-11 07:56:00,"C",12,1,1,7,56,2020-10-11
2020-10-11 08:56:00,"C",12.5,1,1,8,56,2020-10-11
2020-10-11 09:56:00,"C",18,1,1,9,56,2020-10-11
2020-10-11 10:56:00,"C",21.5,1,1,10,56,2020-10-11
2020-10-11 11:56:00,"C",20.5,1,1,11,56,2020-10-11
2020-10-11 12:56:00,"C",23.5,1,1,12,56,2020-10-11
2020-10-11 13:56:00,"C",25,1,1,13,56,2020-10-11
2020-10-11 14:56:00,"C",26,1,1,14,56,2020-10-11
2020-10-11 15:56:00,"C",23.5,1,1,15,56,2020-10-11
2020-10-11 16:56:00,"C",24,1,1,16,56,2020-10-11
2020-10-11 17:56:00,"C",24,1,1,17,56,2020-10-11
2020-10-11 18:56:00,"C",21.5,1,1,18,56,2020-10-11
2020-10-11 19:56:00,"C",18.5,1,1,19,56,2020-10-11
2020-10-11 20:56:00,"C",16,1,1,20,56,2020-10-11
2020-10-11 21:56:00,"C",14.5,1,1,21,56,2020-10-11
2020-10-11 22:56:00,"C",13.5,1,1,22,56,2020-10-11
2020-10-11 23:56:00,"C",13,1,1,23,56,2020-10-11
2020-10-12 00:56:00,"C",12.5,1,1,0,56,2020-10-12
2020-10-12 01:56:00,"C",12,1,1,1,56,2020-10-12
2020-10-12 02:56:00,"C",12,1,1,2,56,2020-10-12
2020-10-12 03:56:00,"C",11.5,1,1,3,56,2020-10-12
2020-10-12 04:56:00,"C",11.5,1,1,4,56,2020-10-12
2020-10-12 05:56:00,"C",12,1,1,5,56,2020-10-12
2020-10-12 06:56:00,"C",11.5,1,1,6,56,2020-10-12
2020-10-12 07:56:00,"C",11,1,1,7,56,2020-10-12
2020-10-12 08:56:00,"C",13.5,1,1,8,56,2020-10-12
2020-10-12 09:56:00,"C",21,1,1,9,56,2020-10-12
2020-10-12 10:56:00,"C",25,1,1,10,56,2020-10-12
2020-10-12 11:56:00,"C",23,1,1,11,56,2020-10-12
2020-10-12 12:56:00,"C",26.5,1,1,12,56,2020-10-12
2020-10-12 13:56:00,"C",28,1,1,13,56,2020-10-12
2020-10-12 14:56:00,"C",29.5,1,1,14,56,2020-10-12
2020-10-12 15:56:00,"C",26.5,1,1,15,56,2020-10-12
2020-10-12 16:56:00,"C",26.5,1,1,16,56,2020-10-12
2020-10-12 17:56:00,"C",26,1,1,17,56,2020-10-12
2020-10-12 18:56:00,"C",23,1,1,18,56,2020-10-12
2020-10-12 19:56:00,"C",20,1,1,19,56,2020-10-12
2020-10-12 20:56:00,"C",17.5,1,1,20,56,2020-10-12
2020-10-12 21:56:00,"C",16.5,1,1,21,56,2020-10-12
2020-10-12 22:56:00,"C",15,1,1,22,56,2020-10-12
2020-10-12 23:56:00,"C",14,1,1,23,56,2020-10-12
2020-10-13 00:56:00,"C",13.5,1,1,0,56,2020-10-13
2020-10-13 01:56:00,"C",13.5,1,1,1,56,2020-10-13
2020-10-13 02:56:00,"C",13,1,1,2,56,2020-10-13
2020-10-13 03:56:00,"C",12,1,1,3,56,2020-10-13
2020-10-13 04:56:00,"C",11,1,1,4,56,2020-10-13
2020-10-13 05:56:00,"C",10.5,1,1,5,56,2020-10-13
2020-10-13 06:56:00,"C",10.5,1,1,6,56,2020-10-13
2020-10-13 07:56:00,"C",10.5,1,1,7,56,2020-10-13
2020-10-13 08:56:00,"C",12,1,1,8,56,2020-10-13
2020-10-13 09:56:00,"C",20.5,1,1,9,56,2020-10-13
2020-10-13 10:56:00,"C",26,1,1,10,56,2020-10-13
2020-10-13 11:56:00,"C",24,1,1,11,56,2020-10-13
2020-10-13 12:56:00,"C",27.5,1,1,12,56,2020-10-13
2020-10-13 13:56:00,"C",29,1,1,13,56,2020-10-13
2020-10-13 14:56:00,"C",30.5,1,1,14,56,2020-10-13
2020-10-13 15:56:00,"C",27.5,1,1,15,56,2020-10-13
2020-10-13 16:56:00,"C",27.5,1,1,16,56,2020-10-13
2020-10-13 17:56:00,"C",26.5,1,1,17,56,2020-10-13
2020-10-13 18:56:00,"C",24,1,1,18,56,2020-10-13
2020-10-13 19:56:00,"C",21.5,1,1,19,56,2020-10-13
2020-10-13 20:56:00,"C",19.5,1,1,20,56,2020-10-13
2020-10-13 21:56:00,"C",18.5,1,1,21,56,2020-10-13
2020-10-13 22:56:00,"C",17.5,1,1,22,56,2020-10-13
2020-10-13 23:56:00,"C",16.5,1,1,23,56,2020-10-13
2020-10-14 00:56:00,"C",16.5,1,1,0,56,2020-10-14
2020-10-14 01:56:00,"C",17,1,1,1,56,2020-10-14
2020-10-14 02:56:00,"C",16.5,1,1,2,56,2020-10-14
2020-10-14 03:56:00,"C",16.5,1,1,3,56,2020-10-14
2020-10-14 04:56:00,"C",16,1,1,4,56,2020-10-14
2020-10-14 05:56:00,"C",16,1,1,5,56,2020-10-14
2020-10-14 06:56:00,"C",16.5,1,1,6,56,2020-10-14
2020-10-14 07:56:00,"C",15.5,1,1,7,56,2020-10-14
2020-10-14 08:56:00,"C",18,1,1,8,56,2020-10-14
2020-10-14 09:56:00,"C",23.5,1,1,9,56,2020-10-14
2020-10-14 10:56:00,"C",27,1,1,10,56,2020-10-14
2020-10-14 11:56:00,"C",25.5,1,1,11,56,2020-10-14
2020-10-14 12:56:00,"C",28.5,1,1,12,56,2020-10-14
2020-10-14 13:56:00,"C",30,1,1,13,56,2020-10-14
2020-10-14 14:56:00,"C",30.5,1,1,14,56,2020-10-14
2020-10-14 15:56:00,"C",28.5,1,1,15,56,2020-10-14
2020-10-14 16:56:00,"C",29.5,1,1,16,56,2020-10-14
2020-10-14 17:56:00,"C",28,1,1,17,56,2020-10-14
2020-10-14 18:56:00,"C",26,1,1,18,56,2020-10-14
2020-10-14 19:56:00,"C",24,1,1,19,56,2020-10-14
2020-10-14 20:56:00,"C",23.5,1,1,20,56,2020-10-14
2020-10-14 21:56:00,"C",22.5,1,1,21,56,2020-10-14
2020-10-14 22:56:00,"C",23,1,1,22,56,2020-10-14
2020-10-14 23:56:00,"C",23,1,1,23,56,2020-10-14
2020-10-15 00:56:00,"C",23,1,1,0,56,2020-10-15
2020-10-15 01:56:00,"C",22.5,1,1,1,56,2020-10-15
2020-10-15 02:56:00,"C",22,1,1,2,56,2020-10-15
2020-10-15 03:56:00,"C",21.5,1,1,3,56,2020-10-15
2020-10-15 04:56:00,"C",20.5,1,1,4,56,2020-10-15
2020-10-15 05:56:00,"C",20,1,1,5,56,2020-10-15
2020-10-15 06:56:00,"C",19.5,1,1,6,56,2020-10-15
2020-10-15 07:56:00,"C",16,1,1,7,56,2020-10-15
2020-10-15 08:56:00,"C",18.5,1,1,8,56,2020-10-15
2020-10-15 09:56:00,"C",24,1,1,9,56,2020-10-15
2020-10-15 10:56:00,"C",28,1,1,10,56,2020-10-15
2020-10-15 11:56:00,"C",24.5,1,1,11,56,2020-10-15
2020-10-15 12:56:00,"C",28.5,1,1,12,56,2020-10-15
2020-10-15 13:56:00,"C",30.5,1,1,13,56,2020-10-15
2020-10-15 14:56:00,"C",32,1,1,14,56,2020-10-15
2020-10-15 15:56:00,"C",28.5,1,1,15,56,2020-10-15
2020-10-15 16:56:00,"C",30,1,1,16,56,2020-10-15
2020-10-15 17:56:00,"C",29,1,1,17,56,2020-10-15
2020-10-15 18:56:00,"C",26.5,1,1,18,56,2020-10-15
2020-10-15 19:56:00,"C",24,1,1,19,56,2020-10-15
2020-10-15 20:56:00,"C",22.5,1,1,20,56,2020-10-15
2020-10-15 21:56:00,"C",22.5,1,1,21,56,2020-10-15
2020-10-15 22:56:00,"C",22,1,1,22,56,2020-10-15
2020-10-15 23:56:00,"C",21,1,1,23,56,2020-10-15
2020-10-16 00:56:00,"C",20.5,1,1,0,56,2020-10-16
2020-10-16 01:56:00,"C",21,1,1,1,56,2020-10-16
2020-10-16 02:56:00,"C",22,1,1,2,56,2020-10-16
2020-10-16 03:56:00,"C",21.5,1,1,3,56,2020-10-16
2020-10-16 04:56:00,"C",21,1,1,4,56,2020-10-16
2020-10-16 05:56:00,"C",20.5,1,1,5,56,2020-10-16
2020-10-16 06:56:00,"C",20.5,1,1,6,56,2020-10-16
2020-10-16 07:56:00,"C",16.5,1,1,7,56,2020-10-16
2020-10-16 08:56:00,"C",19.5,1,1,8,56,2020-10-16
2020-10-16 09:56:00,"C",25,1,1,9,56,2020-10-16
2020-10-16 10:56:00,"C",28.5,1,1,10,56,2020-10-16
2020-10-16 11:56:00,"C",24.5,1,1,11,56,2020-10-16
2020-10-16 12:56:00,"C",26.5,1,1,12,56,2020-10-16
2020-10-16 13:56:00,"C",26,1,1,13,56,2020-10-16
2020-10-16 14:56:00,"C",27.5,1,1,14,56,2020-10-16
2020-10-16 15:56:00,"C",25,1,1,15,56,2020-10-16
2020-10-16 16:56:00,"C",25.5,1,1,16,56,2020-10-16
2020-10-16 17:56:00,"C",24,1,1,17,56,2020-10-16
2020-10-16 18:56:00,"C",23,1,1,18,56,2020-10-16
2020-10-16 19:56:00,"C",22,1,1,19,56,2020-10-16
2020-10-16 20:56:00,"C",21,1,1,20,56,2020-10-16
2020-10-16 21:56:00,"C",20,1,1,21,56,2020-10-16
2020-10-16 22:56:00,"C",19,1,1,22,56,2020-10-16
2020-10-16 23:56:00,"C",18.5,1,1,23,56,2020-10-16
2020-10-17 00:56:00,"C",18,1,1,0,56,2020-10-17
2020-10-17 01:56:00,"C",17.5,1,1,1,56,2020-10-17
2020-10-17 02:56:00,"C",17,1,1,2,56,2020-10-17
2020-10-17 03:56:00,"C",16,1,1,3,56,2020-10-17
2020-10-17 04:56:00,"C",15,1,1,4,56,2020-10-17
2020-10-17 05:56:00,"C",14.5,1,1,5,56,2020-10-17
2020-10-17 06:56:00,"C",14,1,1,6,56,2020-10-17
2020-10-17 07:56:00,"C",13.5,1,1,7,56,2020-10-17
2020-10-17 08:56:00,"C",14,1,1,8,56,2020-10-17
2020-10-17 09:56:00,"C",19.5,1,1,9,56,2020-10-17
2020-10-17 10:56:00,"C",25,1,1,10,56,2020-10-17
2020-10-17 11:56:00,"C",23.5,1,1,11,56,2020-10-17
2020-10-17 12:56:00,"C",26,1,1,12,56,2020-10-17
2020-10-17 13:56:00,"C",25.5,1,1,13,56,2020-10-17
2020-10-17 14:56:00,"C",27.5,1,1,14,56,2020-10-17
2020-10-17 15:56:00,"C",25,1,1,15,56,2020-10-17
2020-10-17 16:56:00,"C",26,1,1,16,56,2020-10-17
2020-10-17 17:56:00,"C",23,1,1,17,56,2020-10-17
2020-10-17 18:56:00,"C",21.5,1,1,18,56,2020-10-17
2020-10-17 19:56:00,"C",20.5,1,1,19,56,2020-10-17
2020-10-17 20:56:00,"C",19.5,1,1,20,56,2020-10-17
2020-10-17 21:56:00,"C",18.5,1,1,21,56,2020-10-17
2020-10-17 22:56:00,"C",18,1,1,22,56,2020-10-17
2020-10-17 23:56:00,"C",17,1,1,23,56,2020-10-17
2020-10-18 00:56:00,"C",16.5,1,1,0,56,2020-10-18
2020-10-18 01:56:00,"C",15.5,1,1,1,56,2020-10-18
2020-10-18 02:56:00,"C",14.5,1,1,2,56,2020-10-18
2020-10-18 03:56:00,"C",14,1,1,3,56,2020-10-18
2020-10-18 04:56:00,"C",13.5,1,1,4,56,2020-10-18
2020-10-18 05:56:00,"C",13,1,1,5,56,2020-10-18
2020-10-18 06:56:00,"C",12.5,1,1,6,56,2020-10-18
2020-10-18 07:56:00,"C",12,1,1,7,56,2020-10-18
2020-10-18 08:56:00,"C",13,1,1,8,56,2020-10-18
2020-10-18 09:56:00,"C",19,1,1,9,56,2020-10-18
2020-10-18 10:56:00,"C",24.5,1,1,10,56,2020-10-18
2020-10-18 11:56:00,"C",23,1,1,11,56,2020-10-18
2020-10-18 12:56:00,"C",26,1,1,12,56,2020-10-18
2020-10-18 13:56:00,"C",25.5,1,1,13,56,2020-10-18
2020-10-18 14:56:00,"C",27,1,1,14,56,2020-10-18
2020-10-18 15:56:00,"C",25,1,1,15,56,2020-10-18
2020-10-18 16:56:00,"C",25.5,1,1,16,56,2020-10-18
2020-10-18 17:56:00,"C",23,1,1,17,56,2020-10-18
2020-10-18 18:56:00,"C",21.5,1,1,18,56,2020-10-18
2020-10-18 19:56:00,"C",20.5,1,1,19,56,2020-10-18
2020-10-18 20:56:00,"C",19.5,1,1,20,56,2020-10-18
2020-10-18 21:56:00,"C",18,1,1,21,56,2020-10-18
2020-10-18 22:56:00,"C",17.5,1,1,22,56,2020-10-18
2020-10-18 23:56:00,"C",16.5,1,1,23,56,2020-10-18
2020-10-19 00:56:00,"C",16,1,1,0,56,2020-10-19
2020-10-19 01:56:00,"C",15.5,1,1,1,56,2020-10-19
2020-10-19 02:56:00,"C",14.5,1,1,2,56,2020-10-19
2020-10-19 03:56:00,"C",14,1,1,3,56,2020-10-19
2020-10-19 04:56:00,"C",13.5,1,1,4,56,2020-10-19
2020-10-19 05:56:00,"C",13,1,1,5,56,2020-10-19
2020-10-19 06:56:00,"C",12.5,1,1,6,56,2020-10-19
2020-10-19 07:56:00,"C",12,1,1,7,56,2020-10-19
2020-10-19 08:56:00,"C",12.5,1,1,8,56,2020-10-19
2020-10-19 09:56:00,"C",18.5,1,1,9,56,2020-10-19
2020-10-19 10:56:00,"C",23.5,1,1,10,56,2020-10-19
2020-10-19 11:56:00,"C",22.5,1,1,11,56,2020-10-19
2020-10-19 12:56:00,"C",25,1,1,12,56,2020-10-19
2020-10-19 13:56:00,"C",24.5,1,1,13,56,2020-10-19
2020-10-19 14:56:00,"C",26,1,1,14,56,2020-10-19
2020-10-19 15:56:00,"C",24,1,1,15,56,2020-10-19
2020-10-19 16:56:00,"C",24.5,1,1,16,56,2020-10-19
2020-10-19 17:56:00,"C",22.5,1,1,17,56,2020-10-19
2020-10-19 18:56:00,"C",21,1,1,18,56,2020-10-19
2020-10-19 19:56:00,"C",20,1,1,19,56,2020-10-19
2020-10-19 20:56:00,"C",19,1,1,20,56,2020-10-19
2020-10-19 21:56:00,"C",18,1,1,21,56,2020-10-19
2020-10-19 22:56:00,"C",17,1,1,22,56,2020-10-19
2020-10-19 23:56:00,"C",16,1,1,23,56,2020-10-19
2020-10-20 00:56:00,"C",15,1,1,0,56,2020-10-20
2020-10-20 01:56:00,"C",14.5,1,1,1,56,2020-10-20
2020-10-20 02:56:00,"C",13.5,1,1,2,56,2020-10-20
2020-10-20 03:56:00,"C",13,1,1,3,56,2020-10-20
2020-10-20 04:56:00,"C",12.5,1,1,4,56,2020-10-20
2020-10-20 05:56:00,"C",12,1,1,5,56,2020-10-20
2020-10-20 06:56:00,"C",11.5,1,1,6,56,2020-10-20
2020-10-20 07:56:00,"C",11,1,1,7,56,2020-10-20
2020-10-20 08:56:00,"C",12,1,1,8,56,2020-10-20
2020-10-20 09:56:00,"C",18,1,1,9,56,2020-10-20
2020-10-20 10:56:00,"C",23,1,1,10,56,2020-10-20
2020-10-20 11:56:00,"C",22,1,1,11,56,2020-10-20
2020-10-20 12:56:00,"C",24.5,1,1,12,56,2020-10-20
2020-10-20 13:56:00,"C",24,1,1,13,56,2020-10-20
2020-10-20 14:56:00,"C",26,1,1,14,56,2020-10-20
2020-10-20 15:56:00,"C",24,1,1,15,56,2020-10-20
2020-10-20 16:56:00,"C",24.5,1,1,16,56,2020-10-20
2020-10-20 17:56:00,"C",22,1,1,17,56,2020-10-20
2020-10-20 18:56:00,"C",20,1,1,18,56,2020-10-20
2020-10-20 19:56:00,"C",19,1,1,19,56,2020-10-20
2020-10-20 20:56:00,"C",18,1,1,20,56,2020-10-20
2020-10-20 21:56:00,"C",17,1,1,21,56,2020-10-20
2020-10-20 22:56:00,"C",16.5,1,1,22,56,2020-10-20
2020-10-20 23:56:00,"C",15.5,1,1,23,56,2020-10-20
2020-10-21 00:56:00,"C",15.5,1,1,0,56,2020-10-21
2020-10-21 01:56:00,"C",15,1,1,1,56,2020-10-21
2020-10-21 02:56:00,"C",15,1,1,2,56,2020-10-21
2020-10-21 03:56:00,"C",14.5,1,1,3,56,2020-10-21
2020-10-21 04:56:00,"C",14,1,1,4,56,2020-10-21
2020-10-21 05:56:00,"C",13.5,1,1,5,56,2020-10-21
2020-10-21 06:56:00,"C",13,1,1,6,56,2020-10-21
2020-10-21 07:56:00,"C",12.5,1,1,7,56,2020-10-21
2020-10-21 08:56:00,"C",13.5,1,1,8,56,2020-10-21
