Date.Time,Unit,temp,block,hour,minute,Date
12/2/21 5:59,C,6,4,5,59,12/2/21
12/2/21 6:59,C,6.5,4,6,59,12/2/21
12/2/21 7:59,C,6.5,4,7,59,12/2/21
12/2/21 8:59,C,8.5,4,8,59,12/2/21
12/2/21 9:59,C,12,4,9,59,12/2/21
12/2/21 10:59,C,16.5,4,10,59,12/2/21
12/2/21 11:59,C,19,4,11,59,12/2/21
12/2/21 12:59,C,19.5,4,12,59,12/2/21
12/2/21 13:59,C,19.5,4,13,59,12/2/21
12/2/21 14:59,C,19,4,14,59,12/2/21
12/2/21 15:59,C,18,4,15,59,12/2/21
12/2/21 16:59,C,17,4,16,59,12/2/21
12/2/21 17:59,C,15.5,4,17,59,12/2/21
12/2/21 18:59,C,14,4,18,59,12/2/21
12/2/21 19:59,C,12.5,4,19,59,12/2/21
12/2/21 20:59,C,11.5,4,20,59,12/2/21
12/2/21 21:59,C,10.5,4,21,59,12/2/21
12/2/21 22:59,C,9.5,4,22,59,12/2/21
12/2/21 23:59,C,9,4,23,59,12/2/21
12/3/21 0:59,C,8.5,4,0,59,12/3/21
12/3/21 1:59,C,8,4,1,59,12/3/21
12/3/21 2:59,C,7.5,4,2,59,12/3/21
12/3/21 3:59,C,7,4,3,59,12/3/21
12/3/21 4:59,C,6.5,4,4,59,12/3/21
12/3/21 5:59,C,6,4,5,59,12/3/21
12/3/21 6:59,C,5.5,4,6,59,12/3/21
12/3/21 7:59,C,5.5,4,7,59,12/3/21
12/3/21 8:59,C,7.5,4,8,59,12/3/21
12/3/21 9:59,C,10,4,9,59,12/3/21
12/3/21 10:59,C,12.5,4,10,59,12/3/21
12/3/21 11:59,C,16.5,4,11,59,12/3/21
12/3/21 12:59,C,18,4,12,59,12/3/21
12/3/21 13:59,C,18,4,13,59,12/3/21
12/3/21 14:59,C,17.5,4,14,59,12/3/21
12/3/21 15:59,C,17,4,15,59,12/3/21
12/3/21 16:59,C,15,4,16,59,12/3/21
12/3/21 17:59,C,13.5,4,17,59,12/3/21
12/3/21 18:59,C,12,4,18,59,12/3/21
12/3/21 19:59,C,10.5,4,19,59,12/3/21
12/3/21 20:59,C,9.5,4,20,59,12/3/21
12/3/21 21:59,C,9,4,21,59,12/3/21
12/3/21 22:59,C,8,4,22,59,12/3/21
12/3/21 23:59,C,7.5,4,23,59,12/3/21
12/4/21 0:59,C,7,4,0,59,12/4/21
12/4/21 1:59,C,6.5,4,1,59,12/4/21
12/4/21 2:59,C,6.5,4,2,59,12/4/21
12/4/21 3:59,C,6.5,4,3,59,12/4/21
12/4/21 4:59,C,7,4,4,59,12/4/21
12/4/21 5:59,C,7,4,5,59,12/4/21
12/4/21 6:59,C,7,4,6,59,12/4/21
12/4/21 7:59,C,7.5,4,7,59,12/4/21
12/4/21 8:59,C,8.5,4,8,59,12/4/21
12/4/21 9:59,C,9.5,4,9,59,12/4/21
12/4/21 10:59,C,10.5,4,10,59,12/4/21
12/4/21 11:59,C,11,4,11,59,12/4/21
12/4/21 12:59,C,12,4,12,59,12/4/21
12/4/21 13:59,C,12,4,13,59,12/4/21
12/4/21 14:59,C,12,4,14,59,12/4/21
12/4/21 15:59,C,11.5,4,15,59,12/4/21
12/4/21 16:59,C,11.5,4,16,59,12/4/21
12/4/21 17:59,C,11,4,17,59,12/4/21
12/4/21 18:59,C,10.5,4,18,59,12/4/21
12/4/21 19:59,C,10.5,4,19,59,12/4/21
12/4/21 20:59,C,10,4,20,59,12/4/21
12/4/21 21:59,C,10,4,21,59,12/4/21
12/4/21 22:59,C,9.5,4,22,59,12/4/21
12/4/21 23:59,C,9.5,4,23,59,12/4/21
12/5/21 0:59,C,9.5,4,0,59,12/5/21
12/5/21 1:59,C,9.5,4,1,59,12/5/21
12/5/21 2:59,C,9,4,2,59,12/5/21
12/5/21 3:59,C,9,4,3,59,12/5/21
12/5/21 4:59,C,9,4,4,59,12/5/21
12/5/21 5:59,C,9,4,5,59,12/5/21
12/5/21 6:59,C,9,4,6,59,12/5/21
12/5/21 7:59,C,8.5,4,7,59,12/5/21
12/5/21 8:59,C,9,4,8,59,12/5/21
12/5/21 9:59,C,9,4,9,59,12/5/21
12/5/21 10:59,C,9.5,4,10,59,12/5/21
12/5/21 11:59,C,11,4,11,59,12/5/21
12/5/21 12:59,C,12.5,4,12,59,12/5/21
12/5/21 13:59,C,14,4,13,59,12/5/21
12/5/21 14:59,C,14,4,14,59,12/5/21
12/5/21 15:59,C,13.5,4,15,59,12/5/21
12/5/21 16:59,C,11.5,4,16,59,12/5/21
12/5/21 17:59,C,10.5,4,17,59,12/5/21
12/5/21 18:59,C,9.5,4,18,59,12/5/21
12/5/21 19:59,C,8.5,4,19,59,12/5/21
12/5/21 20:59,C,7.5,4,20,59,12/5/21
12/5/21 21:59,C,7,4,21,59,12/5/21
12/5/21 22:59,C,6.5,4,22,59,12/5/21
12/5/21 23:59,C,6.5,4,23,59,12/5/21
12/6/21 0:59,C,6.5,4,0,59,12/6/21
12/6/21 1:59,C,6.5,4,1,59,12/6/21
12/6/21 2:59,C,6.5,4,2,59,12/6/21
12/6/21 3:59,C,7,4,3,59,12/6/21
12/6/21 4:59,C,7,4,4,59,12/6/21
12/6/21 5:59,C,7,4,5,59,12/6/21
12/6/21 6:59,C,7,4,6,59,12/6/21
12/6/21 7:59,C,7.5,4,7,59,12/6/21
12/6/21 8:59,C,8,4,8,59,12/6/21
12/6/21 9:59,C,8.5,4,9,59,12/6/21
12/6/21 10:59,C,9.5,4,10,59,12/6/21
12/6/21 11:59,C,9.5,4,11,59,12/6/21
12/6/21 12:59,C,10,4,12,59,12/6/21
12/6/21 13:59,C,10,4,13,59,12/6/21
12/6/21 14:59,C,9.5,4,14,59,12/6/21
12/6/21 15:59,C,9.5,4,15,59,12/6/21
12/6/21 16:59,C,9,4,16,59,12/6/21
12/6/21 17:59,C,9,4,17,59,12/6/21
12/6/21 18:59,C,9,4,18,59,12/6/21
12/6/21 19:59,C,9,4,19,59,12/6/21
12/6/21 20:59,C,8.5,4,20,59,12/6/21
12/6/21 21:59,C,8.5,4,21,59,12/6/21
12/6/21 22:59,C,8.5,4,22,59,12/6/21
12/6/21 23:59,C,8.5,4,23,59,12/6/21
12/7/21 0:59,C,8.5,4,0,59,12/7/21
12/7/21 1:59,C,8.5,4,1,59,12/7/21
12/7/21 2:59,C,8,4,2,59,12/7/21
12/7/21 3:59,C,8,4,3,59,12/7/21
12/7/21 4:59,C,8,4,4,59,12/7/21
12/7/21 5:59,C,8,4,5,59,12/7/21
12/7/21 6:59,C,8,4,6,59,12/7/21
12/7/21 7:59,C,8,4,7,59,12/7/21
12/7/21 8:59,C,9,4,8,59,12/7/21
12/7/21 9:59,C,11,4,9,59,12/7/21
12/7/21 10:59,C,14,4,10,59,12/7/21
12/7/21 11:59,C,15.5,4,11,59,12/7/21
12/7/21 12:59,C,15.5,4,12,59,12/7/21
12/7/21 13:59,C,16,4,13,59,12/7/21
12/7/21 14:59,C,15.5,4,14,59,12/7/21
12/7/21 15:59,C,14,4,15,59,12/7/21
12/7/21 16:59,C,12.5,4,16,59,12/7/21
12/7/21 17:59,C,11,4,17,59,12/7/21
12/7/21 18:59,C,10.5,4,18,59,12/7/21
12/7/21 19:59,C,9.5,4,19,59,12/7/21
12/7/21 20:59,C,9,4,20,59,12/7/21
12/7/21 21:59,C,8.5,4,21,59,12/7/21
12/7/21 22:59,C,8,4,22,59,12/7/21
12/7/21 23:59,C,8,4,23,59,12/7/21
12/8/21 0:59,C,8,4,0,59,12/8/21
12/8/21 1:59,C,8,4,1,59,12/8/21
12/8/21 2:59,C,8.5,4,2,59,12/8/21
12/8/21 3:59,C,8.5,4,3,59,12/8/21
12/8/21 4:59,C,8.5,4,4,59,12/8/21
12/8/21 5:59,C,8.5,4,5,59,12/8/21
12/8/21 6:59,C,8.5,4,6,59,12/8/21
12/8/21 7:59,C,9,4,7,59,12/8/21
12/8/21 8:59,C,9,4,8,59,12/8/21
12/8/21 9:59,C,9.5,4,9,59,12/8/21
12/8/21 10:59,C,10.5,4,10,59,12/8/21
12/8/21 11:59,C,11.5,4,11,59,12/8/21
12/8/21 12:59,C,11.5,4,12,59,12/8/21
12/8/21 13:59,C,11,4,13,59,12/8/21
12/8/21 14:59,C,11,4,14,59,12/8/21
12/8/21 15:59,C,11,4,15,59,12/8/21
12/8/21 16:59,C,10.5,4,16,59,12/8/21
12/8/21 17:59,C,10.5,4,17,59,12/8/21
12/8/21 18:59,C,10.5,4,18,59,12/8/21
12/8/21 19:59,C,10,4,19,59,12/8/21
12/8/21 20:59,C,10,4,20,59,12/8/21
12/8/21 21:59,C,10,4,21,59,12/8/21
12/8/21 22:59,C,10,4,22,59,12/8/21
12/8/21 23:59,C,10,4,23,59,12/8/21
12/9/21 0:59,C,10,4,0,59,12/9/21
12/9/21 1:59,C,10,4,1,59,12/9/21
12/9/21 2:59,C,10,4,2,59,12/9/21
12/9/21 3:59,C,10,4,3,59,12/9/21
12/9/21 4:59,C,10,4,4,59,12/9/21
12/9/21 5:59,C,9.5,4,5,59,12/9/21
12/9/21 6:59,C,9.5,4,6,59,12/9/21
12/9/21 7:59,C,9,4,7,59,12/9/21
12/9/21 8:59,C,10,4,8,59,12/9/21
12/9/21 9:59,C,10,4,9,59,12/9/21
12/9/21 10:59,C,12.5,4,10,59,12/9/21
12/9/21 11:59,C,14,4,11,59,12/9/21
12/9/21 12:59,C,14,4,12,59,12/9/21
12/9/21 13:59,C,14,4,13,59,12/9/21
12/9/21 14:59,C,13.5,4,14,59,12/9/21
12/9/21 15:59,C,12,4,15,59,12/9/21
12/9/21 16:59,C,11,4,16,59,12/9/21
12/9/21 17:59,C,9.5,4,17,59,12/9/21
12/9/21 18:59,C,8.5,4,18,59,12/9/21
12/9/21 19:59,C,7.5,4,19,59,12/9/21
12/9/21 20:59,C,6.5,4,20,59,12/9/21
12/9/21 21:59,C,6,4,21,59,12/9/21
12/9/21 22:59,C,5.5,4,22,59,12/9/21
12/9/21 23:59,C,5,4,23,59,12/9/21
12/10/21 0:59,C,5,4,0,59,12/10/21
12/10/21 1:59,C,4.5,4,1,59,12/10/21
12/10/21 2:59,C,4.5,4,2,59,12/10/21
12/10/21 3:59,C,4.5,4,3,59,12/10/21
12/10/21 4:59,C,4,4,4,59,12/10/21
12/10/21 5:59,C,4,4,5,59,12/10/21
12/10/21 6:59,C,3.5,4,6,59,12/10/21
12/10/21 7:59,C,3,4,7,59,12/10/21
12/10/21 8:59,C,4.5,4,8,59,12/10/21
12/10/21 9:59,C,7,4,9,59,12/10/21
12/10/21 10:59,C,10,4,10,59,12/10/21
12/10/21 11:59,C,11.5,4,11,59,12/10/21
12/10/21 12:59,C,12,4,12,59,12/10/21
12/10/21 13:59,C,12.5,4,13,59,12/10/21
12/10/21 14:59,C,12,4,14,59,12/10/21
12/10/21 15:59,C,11,4,15,59,12/10/21
12/10/21 16:59,C,10,4,16,59,12/10/21
12/10/21 17:59,C,9,4,17,59,12/10/21
12/10/21 18:59,C,7.5,4,18,59,12/10/21
12/10/21 19:59,C,6.5,4,19,59,12/10/21
12/10/21 20:59,C,5,4,20,59,12/10/21
12/10/21 21:59,C,4.5,4,21,59,12/10/21
12/10/21 22:59,C,4,4,22,59,12/10/21
12/10/21 23:59,C,3.5,4,23,59,12/10/21
12/11/21 0:59,C,3,4,0,59,12/11/21
12/11/21 1:59,C,2.5,4,1,59,12/11/21
12/11/21 2:59,C,2.5,4,2,59,12/11/21
12/11/21 3:59,C,2.5,4,3,59,12/11/21
12/11/21 4:59,C,2.5,4,4,59,12/11/21
12/11/21 5:59,C,2,4,5,59,12/11/21
12/11/21 6:59,C,2,4,6,59,12/11/21
12/11/21 7:59,C,2,4,7,59,12/11/21
12/11/21 8:59,C,4,4,8,59,12/11/21
12/11/21 9:59,C,7.5,4,9,59,12/11/21
12/11/21 10:59,C,11.5,4,10,59,12/11/21
12/11/21 11:59,C,13,4,11,59,12/11/21
12/11/21 12:59,C,13.5,4,12,59,12/11/21
12/11/21 13:59,C,13.5,4,13,59,12/11/21
12/11/21 14:59,C,13,4,14,59,12/11/21
12/11/21 15:59,C,12,4,15,59,12/11/21
12/11/21 16:59,C,11,4,16,59,12/11/21
12/11/21 17:59,C,10,4,17,59,12/11/21
12/11/21 18:59,C,9.5,4,18,59,12/11/21
12/11/21 19:59,C,9,4,19,59,12/11/21
12/11/21 20:59,C,8.5,4,20,59,12/11/21
12/11/21 21:59,C,8,4,21,59,12/11/21
12/11/21 22:59,C,8,4,22,59,12/11/21
12/11/21 23:59,C,7.5,4,23,59,12/11/21
12/12/21 0:59,C,7.5,4,0,59,12/12/21
12/12/21 1:59,C,7.5,4,1,59,12/12/21
12/12/21 2:59,C,7.5,4,2,59,12/12/21
12/12/21 3:59,C,7.5,4,3,59,12/12/21
12/12/21 4:59,C,7,4,4,59,12/12/21
12/12/21 5:59,C,7,4,5,59,12/12/21
12/12/21 6:59,C,7,4,6,59,12/12/21
12/12/21 7:59,C,6.5,4,7,59,12/12/21
12/12/21 8:59,C,7,4,8,59,12/12/21
12/12/21 9:59,C,7.5,4,9,59,12/12/21
12/12/21 10:59,C,8.5,4,10,59,12/12/21
12/12/21 11:59,C,9.5,4,11,59,12/12/21
12/12/21 12:59,C,10,4,12,59,12/12/21
12/12/21 13:59,C,10,4,13,59,12/12/21
12/12/21 14:59,C,9.5,4,14,59,12/12/21
12/12/21 15:59,C,9.5,4,15,59,12/12/21
12/12/21 16:59,C,9,4,16,59,12/12/21
12/12/21 17:59,C,9,4,17,59,12/12/21
12/12/21 18:59,C,9,4,18,59,12/12/21
12/12/21 19:59,C,8.5,4,19,59,12/12/21
12/12/21 20:59,C,8.5,4,20,59,12/12/21
12/12/21 21:59,C,8,4,21,59,12/12/21
12/12/21 22:59,C,8,4,22,59,12/12/21
12/12/21 23:59,C,8.5,4,23,59,12/12/21
12/13/21 0:59,C,8.5,4,0,59,12/13/21
12/13/21 1:59,C,8.5,4,1,59,12/13/21
12/13/21 2:59,C,8.5,4,2,59,12/13/21
12/13/21 3:59,C,8.5,4,3,59,12/13/21
12/13/21 4:59,C,8.5,4,4,59,12/13/21
12/13/21 5:59,C,8.5,4,5,59,12/13/21
12/13/21 6:59,C,9,4,6,59,12/13/21
12/13/21 7:59,C,9,4,7,59,12/13/21
12/13/21 8:59,C,9,4,8,59,12/13/21
12/13/21 9:59,C,9.5,4,9,59,12/13/21
12/13/21 10:59,C,9,4,10,59,12/13/21
12/13/21 11:59,C,10.5,4,11,59,12/13/21
12/13/21 12:59,C,10,4,12,59,12/13/21
12/13/21 13:59,C,10,4,13,59,12/13/21
12/13/21 14:59,C,9.5,4,14,59,12/13/21
12/13/21 15:59,C,9,4,15,59,12/13/21
12/13/21 16:59,C,9,4,16,59,12/13/21
12/13/21 17:59,C,9.5,4,17,59,12/13/21
12/13/21 18:59,C,9.5,4,18,59,12/13/21
12/13/21 19:59,C,9.5,4,19,59,12/13/21
12/13/21 20:59,C,9.5,4,20,59,12/13/21
12/13/21 21:59,C,8.5,4,21,59,12/13/21
12/13/21 22:59,C,7.5,4,22,59,12/13/21
12/13/21 23:59,C,7,4,23,59,12/13/21
12/14/21 0:59,C,6.5,4,0,59,12/14/21
12/14/21 1:59,C,6,4,1,59,12/14/21
12/14/21 2:59,C,6,4,2,59,12/14/21
12/14/21 3:59,C,6,4,3,59,12/14/21
12/14/21 4:59,C,6,4,4,59,12/14/21
12/14/21 5:59,C,6,4,5,59,12/14/21
12/14/21 6:59,C,6,4,6,59,12/14/21
12/14/21 7:59,C,6,4,7,59,12/14/21
12/14/21 8:59,C,6.5,4,8,59,12/14/21
12/14/21 9:59,C,8,4,9,59,12/14/21
12/14/21 10:59,C,11.5,4,10,59,12/14/21
12/14/21 11:59,C,12.5,4,11,59,12/14/21
12/14/21 12:59,C,13,4,12,59,12/14/21
12/14/21 13:59,C,13.5,4,13,59,12/14/21
12/14/21 14:59,C,12.5,4,14,59,12/14/21
12/14/21 15:59,C,11.5,4,15,59,12/14/21
12/14/21 16:59,C,9.5,4,16,59,12/14/21
12/14/21 17:59,C,8,4,17,59,12/14/21
12/14/21 18:59,C,6.5,4,18,59,12/14/21
12/14/21 19:59,C,5.5,4,19,59,12/14/21
12/14/21 20:59,C,5,4,20,59,12/14/21
12/14/21 21:59,C,4,4,21,59,12/14/21
12/14/21 22:59,C,3.5,4,22,59,12/14/21
12/14/21 23:59,C,3.5,4,23,59,12/14/21
12/15/21 0:59,C,3,4,0,59,12/15/21
12/15/21 1:59,C,3,4,1,59,12/15/21
12/15/21 2:59,C,3.5,4,2,59,12/15/21
12/15/21 3:59,C,3.5,4,3,59,12/15/21
12/15/21 4:59,C,3.5,4,4,59,12/15/21
12/15/21 5:59,C,4,4,5,59,12/15/21
12/15/21 6:59,C,4,4,6,59,12/15/21
12/15/21 7:59,C,4.5,4,7,59,12/15/21
12/15/21 8:59,C,6,4,8,59,12/15/21
12/15/21 9:59,C,8,4,9,59,12/15/21
12/15/21 10:59,C,9.5,4,10,59,12/15/21
12/15/21 11:59,C,11,4,11,59,12/15/21
12/15/21 12:59,C,10.5,4,12,59,12/15/21
12/15/21 13:59,C,10,4,13,59,12/15/21
12/15/21 14:59,C,10,4,14,59,12/15/21
12/15/21 15:59,C,9.5,4,15,59,12/15/21
12/15/21 16:59,C,8.5,4,16,59,12/15/21
12/15/21 17:59,C,8,4,17,59,12/15/21
12/15/21 18:59,C,7.5,4,18,59,12/15/21
12/15/21 19:59,C,7.5,4,19,59,12/15/21
12/15/21 20:59,C,7,4,20,59,12/15/21
12/15/21 21:59,C,7,4,21,59,12/15/21
12/15/21 22:59,C,7,4,22,59,12/15/21
12/15/21 23:59,C,6.5,4,23,59,12/15/21
12/16/21 0:59,C,6.5,4,0,59,12/16/21
12/16/21 1:59,C,6.5,4,1,59,12/16/21
12/16/21 2:59,C,6.5,4,2,59,12/16/21
12/16/21 3:59,C,6.5,4,3,59,12/16/21
12/16/21 4:59,C,6.5,4,4,59,12/16/21
12/16/21 5:59,C,6.5,4,5,59,12/16/21
12/16/21 6:59,C,6.5,4,6,59,12/16/21
12/16/21 7:59,C,6.5,4,7,59,12/16/21
12/16/21 8:59,C,7,4,8,59,12/16/21
12/16/21 9:59,C,7.5,4,9,59,12/16/21
12/16/21 10:59,C,9,4,10,59,12/16/21
12/16/21 11:59,C,11,4,11,59,12/16/21
12/16/21 12:59,C,11.5,4,12,59,12/16/21
12/16/21 13:59,C,11,4,13,59,12/16/21
12/16/21 14:59,C,10.5,4,14,59,12/16/21
12/16/21 15:59,C,10,4,15,59,12/16/21
12/16/21 16:59,C,9,4,16,59,12/16/21
12/16/21 17:59,C,8,4,17,59,12/16/21
12/16/21 18:59,C,7,4,18,59,12/16/21
12/16/21 19:59,C,6.5,4,19,59,12/16/21
12/16/21 20:59,C,6,4,20,59,12/16/21
12/16/21 21:59,C,5.5,4,21,59,12/16/21
12/16/21 22:59,C,5.5,4,22,59,12/16/21
12/16/21 23:59,C,5,4,23,59,12/16/21
12/17/21 0:59,C,4.5,4,0,59,12/17/21
12/17/21 1:59,C,4,4,1,59,12/17/21
12/17/21 2:59,C,3.5,4,2,59,12/17/21
12/17/21 3:59,C,3,4,3,59,12/17/21
12/17/21 4:59,C,3,4,4,59,12/17/21
12/17/21 5:59,C,2.5,4,5,59,12/17/21
12/17/21 6:59,C,2,4,6,59,12/17/21
12/17/21 7:59,C,2,4,7,59,12/17/21
12/17/21 8:59,C,3.5,4,8,59,12/17/21
12/17/21 9:59,C,6.5,4,9,59,12/17/21
12/17/21 10:59,C,9.5,4,10,59,12/17/21
12/17/21 11:59,C,12,4,11,59,12/17/21
12/17/21 12:59,C,12,4,12,59,12/17/21
12/17/21 13:59,C,12,4,13,59,12/17/21
12/17/21 14:59,C,11.5,4,14,59,12/17/21
12/17/21 15:59,C,11,4,15,59,12/17/21
12/17/21 16:59,C,9.5,4,16,59,12/17/21
12/17/21 17:59,C,8,4,17,59,12/17/21
12/17/21 18:59,C,7,4,18,59,12/17/21
12/17/21 19:59,C,6,4,19,59,12/17/21
12/17/21 20:59,C,5,4,20,59,12/17/21
12/17/21 21:59,C,4.5,4,21,59,12/17/21
12/17/21 22:59,C,3.5,4,22,59,12/17/21
12/17/21 23:59,C,3,4,23,59,12/17/21
12/18/21 0:59,C,2.5,4,0,59,12/18/21
12/18/21 1:59,C,2,4,1,59,12/18/21
12/18/21 2:59,C,2,4,2,59,12/18/21
12/18/21 3:59,C,1.5,4,3,59,12/18/21
12/18/21 4:59,C,1.5,4,4,59,12/18/21
12/18/21 5:59,C,2,4,5,59,12/18/21
12/18/21 6:59,C,2.5,4,6,59,12/18/21
12/18/21 7:59,C,3,4,7,59,12/18/21
12/18/21 8:59,C,4,4,8,59,12/18/21
12/18/21 9:59,C,4.5,4,9,59,12/18/21
12/18/21 10:59,C,5.5,4,10,59,12/18/21
12/18/21 11:59,C,6,4,11,59,12/18/21
12/18/21 12:59,C,7,4,12,59,12/18/21
12/18/21 13:59,C,7,4,13,59,12/18/21
12/18/21 14:59,C,7,4,14,59,12/18/21
12/18/21 15:59,C,7,4,15,59,12/18/21
12/18/21 16:59,C,6.5,4,16,59,12/18/21
12/18/21 17:59,C,6,4,17,59,12/18/21
12/18/21 18:59,C,5.5,4,18,59,12/18/21
12/18/21 19:59,C,5,4,19,59,12/18/21
12/18/21 20:59,C,4.5,4,20,59,12/18/21
12/18/21 21:59,C,4.5,4,21,59,12/18/21
12/18/21 22:59,C,4.5,4,22,59,12/18/21
12/18/21 23:59,C,4.5,4,23,59,12/18/21
12/19/21 0:59,C,4.5,4,0,59,12/19/21
12/19/21 1:59,C,4.5,4,1,59,12/19/21
12/19/21 2:59,C,4,4,2,59,12/19/21
12/19/21 3:59,C,4,4,3,59,12/19/21
12/19/21 4:59,C,4,4,4,59,12/19/21
12/19/21 5:59,C,4.5,4,5,59,12/19/21
12/19/21 6:59,C,4.5,4,6,59,12/19/21
12/19/21 7:59,C,4.5,4,7,59,12/19/21
12/19/21 8:59,C,5,4,8,59,12/19/21
12/19/21 9:59,C,5.5,4,9,59,12/19/21
12/19/21 10:59,C,6,4,10,59,12/19/21
12/19/21 11:59,C,7,4,11,59,12/19/21
12/19/21 12:59,C,7.5,4,12,59,12/19/21
12/19/21 13:59,C,8,4,13,59,12/19/21
12/19/21 14:59,C,9,4,14,59,12/19/21
12/19/21 15:59,C,8,4,15,59,12/19/21
12/19/21 16:59,C,7.5,4,16,59,12/19/21
12/19/21 17:59,C,7,4,17,59,12/19/21
12/19/21 18:59,C,6.5,4,18,59,12/19/21
12/19/21 19:59,C,6.5,4,19,59,12/19/21
12/19/21 20:59,C,6.5,4,20,59,12/19/21
12/19/21 21:59,C,6,4,21,59,12/19/21
12/19/21 22:59,C,6,4,22,59,12/19/21
12/19/21 23:59,C,6,4,23,59,12/19/21
12/20/21 0:59,C,5.5,4,0,59,12/20/21
12/20/21 1:59,C,5.5,4,1,59,12/20/21
12/20/21 2:59,C,5.5,4,2,59,12/20/21
12/20/21 3:59,C,5.5,4,3,59,12/20/21
12/20/21 4:59,C,5,4,4,59,12/20/21
12/20/21 5:59,C,5,4,5,59,12/20/21
12/20/21 6:59,C,5,4,6,59,12/20/21
12/20/21 7:59,C,5,4,7,59,12/20/21
12/20/21 8:59,C,5.5,4,8,59,12/20/21
12/20/21 9:59,C,7.5,4,9,59,12/20/21
12/20/21 10:59,C,8.5,4,10,59,12/20/21
12/20/21 11:59,C,9,4,11,59,12/20/21
12/20/21 12:59,C,10,4,12,59,12/20/21
12/20/21 13:59,C,9,4,13,59,12/20/21
12/20/21 14:59,C,9,4,14,59,12/20/21
12/20/21 15:59,C,8,4,15,59,12/20/21
12/20/21 16:59,C,7,4,16,59,12/20/21
12/20/21 17:59,C,6,4,17,59,12/20/21
12/20/21 18:59,C,5.5,4,18,59,12/20/21
12/20/21 19:59,C,5,4,19,59,12/20/21
12/20/21 20:59,C,4.5,4,20,59,12/20/21
12/20/21 21:59,C,4.5,4,21,59,12/20/21
12/20/21 22:59,C,4.5,4,22,59,12/20/21
12/20/21 23:59,C,4.5,4,23,59,12/20/21
12/21/21 0:59,C,4,4,0,59,12/21/21
12/21/21 1:59,C,3.5,4,1,59,12/21/21
12/21/21 2:59,C,3,4,2,59,12/21/21
12/21/21 3:59,C,2.5,4,3,59,12/21/21
12/21/21 4:59,C,2,4,4,59,12/21/21
12/21/21 5:59,C,2.5,4,5,59,12/21/21
12/21/21 6:59,C,2.5,4,6,59,12/21/21
12/21/21 7:59,C,3,4,7,59,12/21/21
12/21/21 8:59,C,3.5,4,8,59,12/21/21
12/21/21 9:59,C,7,4,9,59,12/21/21
12/21/21 10:59,C,8,4,10,59,12/21/21
12/21/21 11:59,C,10,4,11,59,12/21/21
12/21/21 12:59,C,9.5,4,12,59,12/21/21
12/21/21 13:59,C,9.5,4,13,59,12/21/21
12/21/21 14:59,C,9,4,14,59,12/21/21
12/21/21 15:59,C,8,4,15,59,12/21/21
12/21/21 16:59,C,7.5,4,16,59,12/21/21
12/21/21 17:59,C,7,4,17,59,12/21/21
12/21/21 18:59,C,6.5,4,18,59,12/21/21
12/21/21 19:59,C,6,4,19,59,12/21/21
12/21/21 20:59,C,5.5,4,20,59,12/21/21
12/21/21 21:59,C,5.5,4,21,59,12/21/21
12/21/21 22:59,C,5.5,4,22,59,12/21/21
12/21/21 23:59,C,5.5,4,23,59,12/21/21
12/22/21 0:59,C,5.5,4,0,59,12/22/21
12/22/21 1:59,C,5.5,4,1,59,12/22/21
12/22/21 2:59,C,5.5,4,2,59,12/22/21
12/22/21 3:59,C,5.5,4,3,59,12/22/21
12/22/21 4:59,C,5.5,4,4,59,12/22/21
12/22/21 5:59,C,5.5,4,5,59,12/22/21
12/22/21 6:59,C,5.5,4,6,59,12/22/21
12/22/21 7:59,C,5.5,4,7,59,12/22/21
12/22/21 8:59,C,6,4,8,59,12/22/21
12/22/21 9:59,C,7,4,9,59,12/22/21
12/22/21 10:59,C,8,4,10,59,12/22/21
12/22/21 11:59,C,8.5,4,11,59,12/22/21
12/22/21 12:59,C,9,4,12,59,12/22/21
12/22/21 13:59,C,9.5,4,13,59,12/22/21
12/22/21 14:59,C,9.5,4,14,59,12/22/21
12/22/21 15:59,C,9.5,4,15,59,12/22/21
12/22/21 16:59,C,8.5,4,16,59,12/22/21
12/22/21 17:59,C,8,4,17,59,12/22/21
12/22/21 18:59,C,8,4,18,59,12/22/21
12/22/21 19:59,C,7.5,4,19,59,12/22/21
12/22/21 20:59,C,7.5,4,20,59,12/22/21
12/22/21 21:59,C,7.5,4,21,59,12/22/21
12/22/21 22:59,C,7.5,4,22,59,12/22/21
12/22/21 23:59,C,8,4,23,59,12/22/21
12/23/21 0:59,C,8,4,0,59,12/23/21
12/23/21 1:59,C,8.5,4,1,59,12/23/21
12/23/21 2:59,C,8.5,4,2,59,12/23/21
12/23/21 3:59,C,9,4,3,59,12/23/21
12/23/21 4:59,C,9.5,4,4,59,12/23/21
12/23/21 5:59,C,9.5,4,5,59,12/23/21
12/23/21 6:59,C,9.5,4,6,59,12/23/21
12/23/21 7:59,C,9.5,4,7,59,12/23/21
12/23/21 8:59,C,9.5,4,8,59,12/23/21
12/23/21 9:59,C,10.5,4,9,59,12/23/21
12/23/21 10:59,C,10.5,4,10,59,12/23/21
12/23/21 11:59,C,12,4,11,59,12/23/21
12/23/21 12:59,C,14.5,4,12,59,12/23/21
12/23/21 13:59,C,14.5,4,13,59,12/23/21
12/23/21 14:59,C,15,4,14,59,12/23/21
12/23/21 15:59,C,15.5,4,15,59,12/23/21
12/23/21 16:59,C,14,4,16,59,12/23/21
12/23/21 17:59,C,13,4,17,59,12/23/21
